,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
48,"(12, 0)",1683.8346614728491,939146.5260112328,-755.1867275413179,289836.9411821918,8424.542281058657,532257.3287758904,108630.3256640822,12,0
49,"(12, 15)",1496.7042695613643,940484.6332323288,-883.4020641647508,289665.12833369867,8302.310836392247,532546.8969934246,109972.1013318356,12,15
50,"(12, 30)",1292.1161587233426,911809.3107213698,-1020.035599588137,285793.92908,7987.420605692712,512638.8872850411,105391.02275876713,12,30
51,"(12, 45)",1167.4309983071232,893408.8721249315,-1105.429569117693,282917.0484545206,7781.602623549844,499917.1324442739,102794.60020945204,12,45
52,"(13, 0)",1003.0884159033452,869677.893789589,-1206.2854280671067,279416.5657131507,7501.006673491972,483347.5486938357,99414.035513863,13,0
53,"(13, 15)",844.8094531538082,875061.0205389041,-1309.3708824718658,280026.6078312329,7518.729769296329,486889.5290518082,100628.61689375342,13,15
54,"(13, 30)",737.0561181141644,845893.0339819178,-1377.1416944896985,276053.9410868493,7353.779444459891,466576.5909055342,95911.25083953424,13,30
55,"(13, 45)",635.809864135589,829928.4676120548,-1417.1079058068028,273296.429730411,7146.324290810246,455646.3892660822,93841.9473521644,13,45
56,"(14, 0)",571.763039144548,807859.679289589,-1454.6534703275615,269753.8354279452,6911.14337280412,440639.9284742192,90556.97939358903,14,0
57,"(14, 15)",517.9937861531041,808888.0959484931,-1484.3559802118082,269251.4646569863,7185.247600623672,442957.0438477261,89495.42212421917,14,15
58,"(14, 30)",424.14600749170137,782468.9856641097,-1505.4187248000878,265258.7720178082,6996.298064442271,423981.6100630411,86233.11288178082,14,30
59,"(14, 45)",381.7560780401096,767033.7999756165,-1504.365289042567,262857.4824747945,6798.73398501063,413697.6846248493,83680.88152358905,14,45
60,"(15, 0)",383.1171797642137,748129.2642358904,-1493.6975936704794,260079.95318547945,6539.830508531644,400519.2207769589,80990.61411263014,15,0
61,"(15, 15)",368.3023428738986,732053.7440747946,-1489.960152232726,258257.159740274,6134.242805150027,389390.1921265753,78273.70383065753,15,15
62,"(15, 30)",370.0742441800575,717828.7012742466,-1441.4901671057946,256034.6371857534,5984.078738209699,379082.8433446301,76729.15570035616,15,30
63,"(15, 45)",368.91494555388766,707168.508499452,-1388.4853666021645,255209.36978109588,5811.647894831381,371168.0080924109,74981.09476747946,15,45
64,"(16, 0)",432.22726944701367,697316.9724621918,-1290.5682484383287,254594.2621460274,5683.578935588849,363569.403944137,73471.28632331507,16,0
65,"(16, 15)",474.8191963846493,695379.400340822,-1218.4543357533423,256837.4965230137,5341.669445747507,359895.3267369863,73302.61527591781,16,15
66,"(16, 30)",526.1848927350164,688996.4044846576,-1127.1178741298904,257631.00827945204,5255.363426509233,353855.7231758356,72251.99075791781,16,30
67,"(16, 45)",596.2375960757535,686552.6998471234,-1017.2534147539536,258849.0811764384,5191.897903400356,350776.0056995616,71733.64313572603,16,45
68,"(17, 0)",701.9153530454192,684848.9696871232,-897.6838136733425,260476.60822958907,5131.850784876411,347803.7719071781,71434.7054598904,17,0
69,"(17, 15)",832.9495348592081,701418.5258326028,-751.2111352951342,271614.1744309589,5102.4944591687945,352586.0448746027,72116.3946210137,17,15
70,"(17, 30)",966.036742545534,702228.9791745206,-600.293196872367,274095.6789936986,5087.291958039397,350825.1723658904,72221.21422717808,17,30
71,"(17, 45)",1113.885517298274,708130.8587369863,-461.6967418200055,277546.4923717808,5081.609781249836,352922.17070887674,72580.70624964383,17,45
72,"(18, 0)",1269.5114884691206,714235.5933764384,-294.3331323329288,280980.40965643834,5098.644646765726,354655.51264865755,73501.36801315068,18,0
73,"(18, 15)",1534.662112721715,736738.6513216438,-113.24832320709042,294587.0839750685,5120.772416176803,361578.9121618904,75450.51971665754,18,15
74,"(18, 30)",1663.9549164237203,745597.44393863,42.79814909329863,298593.1455589041,5152.164659391617,365385.49255846575,76465.64185816438,18,30
75,"(18, 45)",1888.315260565967,757733.1201693151,215.2047173566329,302067.13784630137,5212.129345807918,372492.4178047671,77960.4921830137,18,45
76,"(19, 0)",2073.0848671578383,769633.5392621917,380.7413986143616,305738.12726,5298.01814958411,379245.2400300822,79350.79255320548,19,0
77,"(19, 15)",2207.078244695321,778389.5409980821,586.6516019562686,314345.70963123284,5505.93698393,377679.47398712335,80856.93024468493,19,15
78,"(19, 30)",2365.879212597096,791952.998740822,685.6639483520274,317759.24744191783,5543.866831224816,386653.3146167671,81995.1748370137,19,30
79,"(19, 45)",2491.9225585097806,801743.3771512329,810.6294224516657,320155.615419452,5629.808710313918,392548.113176,83408.40804745206,19,45
80,"(20, 0)",2602.6512257147124,812271.8642101369,878.9229721191781,322251.03710273973,5752.3780491008765,399827.8003487671,84439.42422838356,20,0
81,"(20, 15)",2535.455066819096,814779.8165364383,976.538255748274,326390.5692668493,6019.498100500027,398587.1379499178,83782.95054139725,20,15
82,"(20, 30)",2686.7554913252056,827741.611510411,1049.6545244978631,328465.39654657536,6026.346574842549,408072.89864449314,85177.88674772604,20,30
83,"(20, 45)",2761.2245332452053,837384.8128268493,1125.236549328219,329412.3815520548,6201.6843162454525,415383.29469753423,86388.04032032877,20,45
84,"(21, 0)",2870.9682924339727,848502.3602610959,1185.294327690411,330588.3521780822,6290.576642499616,423941.8719586576,87681.99214742465,21,0
85,"(21, 15)",2942.975064246575,845568.0429136987,1241.5430203797262,331006.15620356164,6648.266435828246,421493.4171670959,86418.87361712329,21,15
86,"(21, 30)",3010.266097783288,855980.6895764384,1273.6648502471232,331748.4469690411,6634.936348864466,429943.8870726576,87652.13112150684,21,30
87,"(21, 45)",3078.6155283964385,863888.2389158903,1295.187975482192,331580.9374161644,6778.767530802137,436728.8982409589,88798.45055723288,21,45
88,"(22, 0)",3132.1882275547946,872176.1548493151,1335.330643888767,331765.36894273973,6894.595128853917,443523.5668136986,89991.73296336985,22,0
89,"(22, 15)",3139.178430684658,864738.2845482193,1304.7611060052054,325395.56802520546,7049.9535845708215,442361.0823243562,89935.07450273974,22,15
90,"(22, 30)",3183.757476748493,873648.6124032877,1305.9127209273972,325124.7454819178,7129.501532541288,450503.4923818904,90894.596972,22,30
91,"(22, 45)",3216.1783713747946,877840.3270624657,1301.644581351781,322271.50612958905,7221.124227628493,456330.7666081644,92020.45341830136,22,45
92,"(23, 0)",3203.9877526153427,882949.4578605479,1275.4486592545206,320410.8029326028,7327.922594411895,462360.6593201096,92854.04257931508,23,0
93,"(23, 15)",2998.786650282192,857893.4797736986,1137.7417869312328,295840.70236849313,7609.458542618398,461199.6459736712,93244.10660512328,23,15
94,"(23, 30)",3083.89429343589,863255.4492928768,1141.119017010411,293280.5536528767,7711.563918063972,468284.77939024655,93979.25862317807,23,30
95,"(23, 45)",3094.389804927672,861808.0174339726,1115.6806664747944,287400.5346857534,7824.56802251074,472122.2076710685,94461.50467745205,23,45
