,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
63,"(15, 45)",37.14946425789315,67489.83860641097,5.216099049386301,22634.22331545205,15.673374971342469,35391.24765176438,9449.64453895178,15,45
64,"(16, 0)",49.67408856312603,66167.50952936987,18.125330577580826,22459.389466739725,19.49791331700274,34445.77285646027,9243.751317987122,16,0
65,"(16, 15)",47.870108728230136,66135.31104550685,16.81450624469041,22523.229795753425,25.40152918946301,34583.22371608767,9002.842535523561,16,15
66,"(16, 30)",56.70822957152877,65777.57653482191,26.22577385412329,22605.723500054795,20.872818522769865,34285.03492870411,8865.412866941644,16,30
67,"(16, 45)",50.80033656136987,65379.51523265754,20.78611822678082,22680.54596347945,19.952845186526027,33931.96580459452,8746.462375812056,16,45
68,"(17, 0)",54.12153362212603,65339.54888515068,24.658224312736987,22846.883335342463,18.78168724608767,33746.622673254795,8726.77568500274,17,0
69,"(17, 15)",61.88862041953425,67440.08889010959,32.5689430159589,23814.632566958902,24.568848334273973,34459.46397301096,9141.231643829864,17,15
70,"(17, 30)",80.85072509001644,67353.61547936987,51.07438611655069,24026.482609041097,19.76815062380548,34187.78993683836,9119.421160112604,17,30
71,"(17, 45)",74.65665271819726,68281.11813175342,45.324272091819175,24381.86459868493,24.76404132684932,34617.860946471235,9256.574953276711,17,45
72,"(18, 0)",69.20369157753424,69045.34301435617,40.47302799276712,24711.07521030137,23.10198468117261,34950.44219370137,9360.6787235863,18,0
73,"(18, 15)",73.39120334267123,72042.49890827396,44.99324914558082,26168.982523753424,27.27510971194521,36192.68518328767,9653.29323500274,18,15
74,"(18, 30)",79.15406251725753,73117.89349731508,49.96390031889589,26552.04970693151,27.79089357891781,36696.68300959452,9841.085027723288,18,30
75,"(18, 45)",83.0458685664137,74897.32839641096,53.49635961612877,27035.43409019178,23.943219808273977,37719.62395276164,10118.181113117807,18,45
76,"(19, 0)",100.5928240592548,76600.95862158904,70.58085852437534,27369.08266523288,27.48021788367945,38854.23919828493,10350.02275350685,19,0
77,"(19, 15)",108.11650286547946,78755.46948841096,77.84346215978083,28583.89906553425,25.846545876542468,39625.14710850411,10520.111669969863,19,15
78,"(19, 30)",102.83073890665752,80483.21984997261,71.65751231334247,28922.536202575346,29.099114325232875,40700.67778601096,10830.28382939726,19,30
79,"(19, 45)",99.3238752078904,82208.91951953425,67.66533578243835,29205.509078547944,28.278876053501367,42014.93201841644,10959.702225438356,19,45
80,"(20, 0)",91.71659781293152,83770.21536616438,59.71282460117808,29536.24743791781,28.21238601010959,42979.63176743014,11225.598043484932,20,0
81,"(20, 15)",95.26798262178082,84812.818308,62.97064762534247,30042.709892136987,30.048249961145206,43140.13989557534,11599.76881331507,20,15
82,"(20, 30)",91.01592496728767,86477.34966600001,58.13333435213698,30349.574133780825,29.166187612958904,44346.81246098356,11751.53330697534,20,30
83,"(20, 45)",90.15971986052055,88076.9109208493,56.80658907665754,30658.02317221918,30.68009977799726,45360.91606189315,12027.144253742465,20,45
84,"(21, 0)",94.89120571449315,89682.60909016439,60.87372671684931,30862.34194460274,35.1782872389589,46558.6379394,12226.24110338904,21,0
85,"(21, 15)",91.16348620117807,88853.75238471234,56.52465570446575,31238.951195397254,31.92241372798904,45247.48054891507,12334.980513178083,21,15
86,"(21, 30)",91.74634335717808,90460.43935128768,56.88420367539727,31368.53374265753,28.661485421252053,46580.05706590685,12482.746661068491,21,30
87,"(21, 45)",95.53258188273972,91852.63974468492,60.16524473972603,31501.24475561644,30.386532630723288,47587.52041004657,12733.021791043837,21,45
88,"(22, 0)",102.34022903498632,93133.10653745204,66.46993828887672,31674.591986520547,29.567460852753428,48540.70202140548,12887.625137542464,22,0
89,"(22, 15)",92.88872782936986,92211.61015084932,56.46296204975343,31331.47045010959,25.941809386863017,48595.2641007863,12260.01648960548,22,15
90,"(22, 30)",94.71584308816438,93960.39294641095,58.27927633136986,31397.024934164383,29.53674323017808,49727.830403490414,12807.194932813698,22,30
91,"(22, 45)",97.98863073041096,94924.11575764384,61.30956253978083,31243.41834643836,29.97884368722466,50761.46788305479,12890.279490146577,22,45
92,"(23, 0)",100.76799227128768,96149.43100350683,64.04663804287671,31209.095446,29.294501730509587,51745.02416879179,13167.11583642192,23,0
93,"(23, 15)",93.93487671178084,93034.043176,56.51072488035616,28598.162240191778,32.56340106669589,51186.11217580274,13217.14142799178,23,15
94,"(23, 30)",103.52830110852057,94273.69402756164,64.90968584484932,28395.775872739727,26.921079398958906,52255.03098423288,13595.8232164137,23,30
95,"(23, 45)",103.53588330849314,94419.05214750684,64.44200813446575,27891.05676194521,28.174669435835614,52759.87937792603,13739.796127233973,23,45
