,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
20,"(5, 0)",2008.651350090411,262958.7078736986,1900.18647447726,250953.5968232877,0.0,10227.3527080137,1777.457890408493,5,0
21,"(5, 15)",2085.6244614547945,275204.91212821915,1974.8338072254796,261393.61409753427,0.0,11758.249384323288,2052.3288922347947,5,15
22,"(5, 30)",2142.927601928767,280254.3885520548,2027.4837033945205,265507.215019726,0.0,12450.652578895892,2295.700722552877,5,30
23,"(5, 45)",2166.091799504109,287230.2084641096,2045.0617515643837,271518.40000931505,0.0,13133.753193975344,2577.4034790367123,5,45
24,"(6, 0)",2178.6564733917808,292953.8241235616,2051.255661841096,276373.18452849315,0.0,13856.35842078904,2723.970279172329,6,0
25,"(6, 15)",2202.189282421918,310694.6937405479,2076.824696778082,292582.8395410959,0.0,15148.536598054794,2962.804261238082,6,15
26,"(6, 30)",2235.444413219178,317189.7058810959,2105.047222290411,298518.75495123287,0.0,15562.639498482193,3107.6559293150685,6,30
27,"(6, 45)",2145.777147384658,326280.4923863014,2006.245828378904,307166.64716547943,0.0,15878.8527254137,3234.479463936986,6,45
28,"(7, 0)",2040.0015994972605,333790.35603726027,1899.0879293767125,314435.4765526027,0.0,16127.105158273973,3227.3572527945207,7,0
29,"(7, 15)",1841.0820564323287,353034.1549079452,1709.9557467761645,331995.7708654794,0.0,17762.236640849314,3275.807496868493,7,15
30,"(7, 30)",1666.6903401128766,362924.96204767126,1528.0072265032054,341992.85024465754,0.0,17758.211466410958,3173.7408102,7,30
31,"(7, 45)",1478.3275494483562,373234.1838284932,1345.7084454338903,352231.67588465754,0.0,17739.92864893151,3262.670658709589,7,45
32,"(8, 0)",1250.5138057853533,382029.2486731507,1129.300370097871,361113.1973219178,0.0,17769.581652383564,3146.4122362958906,8,0
33,"(8, 15)",1002.730497263844,398565.717279726,892.6156467301205,375870.31436027394,0.0,19597.765418356164,3097.290287230137,8,15
34,"(8, 30)",749.3140046139233,412232.7688249315,648.0759279597069,389829.58583534247,0.0,19363.64775747945,3039.3082484164383,8,30
35,"(8, 45)",562.5530018031671,425090.0058753424,463.3346088540466,402732.06090986304,0.0,19328.30577260274,3029.544905006301,8,45
36,"(9, 0)",384.922520473526,438051.4888136986,289.9707938414,415713.1814690411,0.0,19362.12587471233,2975.948681630137,9,0
37,"(9, 15)",176.28357191727946,449069.4357315069,86.29283945376713,426056.7642635616,0.0,20069.40417430137,2942.8972980657536,9,15
38,"(9, 30)",26.20582540239452,463185.2633769863,-55.38166465246575,440104.7963191781,0.0,20222.667027287676,2857.4947268958904,9,30
39,"(9, 45)",-113.1823830864,474117.3300476712,-193.36118314706027,451217.3301569863,0.0,20002.901106164383,2896.7450432027395,9,45
40,"(10, 0)",-217.3232868902685,485571.93243315065,-297.73092698211235,462707.2812336986,0.0,19992.4007340274,2871.683740841096,10,0
41,"(10, 15)",-405.6959927787863,489345.5582671233,-484.666019395189,466400.2899739726,0.0,20079.56451361644,2865.354549841096,10,15
42,"(10, 30)",-476.9573762050411,499690.6621161644,-549.3322474767315,476867.9287591781,0.0,19990.191398520543,2832.083088131507,10,30
43,"(10, 45)",-527.4017382877342,506456.897829589,-598.2068899504795,483605.1399383561,0.0,19971.950768739724,2880.008021991781,10,45
44,"(11, 0)",-584.6525810252958,513333.1327638356,-661.013021141737,490368.8701013699,0.0,20052.79721682192,2911.057316484931,11,0
45,"(11, 15)",-685.4147408563095,514206.68283041095,-758.3311138223261,491528.44945589046,0.0,19753.79266276713,2924.1566324684927,11,15
46,"(11, 30)",-692.6094689214958,523423.8509632877,-767.6010830570876,500616.3965367123,0.0,19827.464796054795,2979.788967616438,11,30
47,"(11, 45)",-675.9212459287014,527336.1944676712,-749.3132261947316,504643.2283208219,0.0,19713.30333761644,2979.860706854795,11,45
48,"(12, 0)",-638.0672205417342,532420.1448131506,-711.656215055863,510104.7752471233,0.0,19455.90483,2859.387360120548,12,0
49,"(12, 15)",-700.9687448150246,530975.0572284932,-765.7436396707398,510026.3884827397,0.0,18142.850723726027,2805.8640424657533,12,15
50,"(12, 30)",-669.4168866965233,535700.4563284931,-731.6224046837178,515008.7833413699,0.0,17967.57266789041,2723.571144466576,12,30
51,"(12, 45)",-599.3008039711726,539253.506889041,-663.5696592703562,518889.3965161644,0.0,17653.781661150686,2710.111576889315,12,45
52,"(13, 0)",-519.3121164446877,543404.0146131506,-581.1827579333753,523306.66024739726,0.0,17485.307169945205,2611.897229936986,13,0
53,"(13, 15)",-465.8618989796219,542666.186859726,-534.2776688553507,523709.3924493151,0.0,16392.913683917806,2563.9343850739724,13,15
54,"(13, 30)",-338.35460564461647,547322.8224252055,-402.9876000004247,528747.8350021917,0.0,16080.118861452054,2494.75013503863,13,30
55,"(13, 45)",-197.30686788777533,551250.3462641096,-256.4174058604575,532715.0335580822,0.0,16062.61370539726,2472.63655788,13,45
56,"(14, 0)",-2.772362583065752,556517.215970137,-67.27925291507398,538088.9695257534,0.0,15998.023878438358,2430.253044159726,14,0
57,"(14, 15)",188.6194189497781,562623.1752326027,112.27183868183562,544172.61338,0.0,15989.433637150683,2461.344137961644,14,15
58,"(14, 30)",399.13214244961097,567317.4513536986,317.53260020030683,548628.2147400001,0.0,16168.435329835616,2520.962570550685,14,30
59,"(14, 45)",603.7486378695671,571353.3664057534,528.3583947912631,552460.5310709589,0.0,16294.189385671232,2599.4838111972604,14,45
60,"(15, 0)",764.2186613817233,575045.6420578082,689.1997244967725,555717.2601942465,0.0,16638.30121238356,2690.3475089534245,15,0
61,"(15, 15)",1099.2765662788768,586052.758098904,985.3544780863452,565175.9032249316,0.0,18061.00284257534,2815.8719603671234,15,15
62,"(15, 30)",1317.1689068295395,588882.548059726,1201.199350065595,567296.8256189041,0.0,18615.80819882192,2969.792714624657,15,30
63,"(15, 45)",1586.1553455045478,590896.9099687671,1468.8542884081537,568575.6302813699,0.0,19079.84239939726,3241.723184676712,15,45
64,"(16, 0)",1841.8358046815124,592075.576619178,1722.8404335337289,569095.5936920549,0.0,19528.653879561643,3451.596865008219,16,0
65,"(16, 15)",2250.255361819671,604711.6067454794,2102.6159615870824,580489.5892432877,0.0,20598.77806178082,3623.0939314739726,16,15
66,"(16, 30)",2482.641948353534,604565.8341273973,2336.459459956,579680.263349589,0.0,21065.365129835616,3820.055906608219,16,30
67,"(16, 45)",2738.9464807365757,601946.8959531507,2590.7454495155066,576371.0992657534,0.0,21542.426518164382,4032.906085654795,16,45
68,"(17, 0)",2990.636759708493,596765.5083358905,2840.891993803013,570997.6104126027,0.0,21745.086612191782,4022.815346810959,17,0
69,"(17, 15)",3232.8514299958906,601855.0444290411,3101.273714539178,577198.4556279451,0.0,20512.592191315067,4144.322594295891,17,15
70,"(17, 30)",3410.3382383386297,593281.3964819178,3272.6480750013698,568334.591839726,0.0,20765.216052547945,4181.737629873973,17,30
71,"(17, 45)",3586.6799404657536,582035.8871956165,3444.1007134164383,556936.3201887672,0.0,20874.23542019178,4225.368512367124,17,45
72,"(18, 0)",3656.5020671643833,568257.7321465753,3514.393668249315,543579.4215865753,0.0,20574.492476739728,4103.916284441096,18,0
73,"(18, 15)",3727.059472679452,568739.0455945205,3603.562228043836,545652.3536128767,0.0,19158.332533561646,3927.671012380822,18,15
74,"(18, 30)",3776.152648252055,556807.0272041096,3645.026998142466,534120.0024104109,0.0,18951.71453210959,3734.960706079452,18,30
75,"(18, 45)",3758.374338520548,544615.6334928768,3625.271760989041,522297.4774219178,0.0,18712.235285643837,3605.641267449315,18,45
76,"(19, 0)",3701.483552958905,532389.9192542465,3572.676261438356,510420.7217219178,0.0,18502.21015564384,3466.2433381972605,19,0
77,"(19, 15)",3670.969289463013,534948.2496172603,3552.054659616438,514077.50169397256,0.0,17614.43219328767,3256.2740055178083,19,15
78,"(19, 30)",3634.00004820548,526173.263209863,3509.220025027397,505642.9746676712,0.0,17354.228078027398,3176.1146213753423,19,30
79,"(19, 45)",3574.483878060274,518280.33292712335,3453.4794757589043,497935.33887506847,0.0,17207.095335123286,3137.686487476712,19,45
80,"(20, 0)",3515.49671200274,510311.5909643836,3398.188693161644,490339.8455627397,0.0,17026.027590794518,2945.6146411183563,20,0
81,"(20, 15)",3448.76326159726,505428.0940989041,3339.669275931507,486242.50854246574,0.0,16351.144328191782,2834.6169030986302,20,15
82,"(20, 30)",3402.752735457534,497749.916349589,3290.125953868493,478833.9450156164,0.0,16184.89667,2731.44515970137,20,30
83,"(20, 45)",3326.559035175342,487560.3004331507,3216.1234193041096,468984.046129863,0.0,15916.857422657537,2659.904595887672,20,45
84,"(21, 0)",3253.4073515041096,478870.7016241096,3141.8621693671234,460525.94881123287,0.0,15745.707387534245,2599.016242320548,21,0
85,"(21, 15)",3030.285627446576,444846.7808682192,2928.5679652164386,427633.6401638356,0.0,14722.567557964385,2491.022609928767,21,15
86,"(21, 30)",2948.983664361644,434152.8661750685,2852.272814778082,417185.97022,0.0,14505.023026336989,2461.6023214747943,21,30
87,"(21, 45)",2865.725494260274,420002.10014684935,2769.901171008219,403599.7609471233,0.0,14092.718467821918,2310.1976903764385,21,45
88,"(22, 0)",2790.8932844767123,408537.6449846575,2695.506583172603,392757.5163019178,0.0,13604.59990202192,2175.522887109041,22,0
89,"(22, 15)",2672.7760571315066,374702.3996427397,2585.40463639726,360065.606549863,0.0,12556.082845202738,2080.5642192830137,22,15
90,"(22, 30)",2596.8345135068494,363828.1511169863,2505.692453531507,349732.7803463014,0.0,12084.441950473973,2010.716235278904,22,30
91,"(22, 45)",2511.380227879452,351526.8730868493,2426.073806188768,338157.1089189041,0.0,11505.309403767124,1864.6133101936985,22,45
92,"(23, 0)",2435.487482468493,341026.5793372603,2349.4914153854797,328431.1678471233,0.0,10914.812698076712,1680.8846032493152,23,0
93,"(23, 15)",2319.0686674,323698.1515331507,2237.785433570685,312353.69911780825,0.0,9786.27001469589,1558.9193132671237,23,15
94,"(23, 30)",2227.909652745205,314676.1322586301,2146.606191290959,303948.31670356164,0.0,9299.415537356164,1429.3673539364383,23,30
95,"(23, 45)",2172.051795833698,306581.9543090411,2092.0384848753424,296446.73572739726,0.0,8807.192863942466,1328.8863186947945,23,45
