,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
109,"(5, 13)",-29199.449928287904,742328.9835612903,-57452.245278145165,354015.4636951613,209.9175601794355,373063.1342080645,15043.067829516129,5,13
110,"(5, 14)",-42599.34937691936,717521.9121435484,-68924.49076741935,357104.1239903226,209.2668881379355,346359.2696620968,13853.083085758066,5,14
111,"(5, 15)",-52799.62827832097,660084.6683782259,-75181.6872623387,347852.1691217742,188.8316655980887,299887.81558951613,12157.473513862902,5,15
112,"(5, 16)",-53251.25247612903,627443.1478798387,-73454.69367241937,347448.7202766129,176.80997023035485,268501.8815419355,11319.512646411293,5,16
113,"(5, 17)",-43161.97696708065,650801.1428959677,-63756.93655193548,365215.9835137097,172.1791538883387,274140.63466290326,11269.388008008063,5,17
114,"(5, 18)",-21176.17890906855,723127.0483629032,-44527.66087298388,397497.4114943549,187.38038652451613,313234.7588,12214.388718790322,5,18
115,"(5, 19)",6817.677585880645,802343.5181209677,-20073.54160945968,426058.3871120968,221.52836502523388,362094.9638580645,13963.087864435483,5,19
116,"(5, 20)",30601.957210241937,817975.0487201613,2586.1056661195967,430328.5159225806,266.36464763661286,372197.7529766129,15181.210025080643,5,20
117,"(5, 21)",46911.72041258064,796447.7255072581,19824.414181693548,423437.1392540322,273.1781052924194,357577.9727782258,15156.890800403226,5,21
118,"(5, 22)",55833.95409112904,776585.8915395162,29739.08358782258,417290.4657975807,278.6507321737903,344098.13223145163,14910.563646774195,5,22
119,"(5, 23)",55105.35190935484,761673.6305419354,29434.398810322586,405035.12565967743,227.2110153347984,341711.0351129032,14703.372957580646,5,23
120,"(6, 0)",45374.78049058334,626504.9757875,23784.610090583334,330013.76726999995,195.83803578885832,284056.5788083334,12238.766983058333,6,0
121,"(6, 1)",35812.191686583334,492590.8562016666,18423.316958333333,253162.13443416668,163.20457229641667,229426.55305,9841.188165083331,6,1
122,"(6, 2)",28253.544133,391261.34303083335,15764.02634675,214108.16963916665,121.6299478347,170008.9329875,7028.048193808334,6,2
123,"(6, 3)",24603.206951666667,339710.8689591667,14564.642482333333,198708.81681166668,87.56956493968333,135469.24531758332,5454.648089658333,6,3
124,"(6, 4)",23726.96548925,331235.435445,13926.086504166666,192336.23122166665,79.6331018894,133551.9404855,5265.370453341666,6,4
125,"(6, 5)",24567.629173,343958.97951833333,13749.474126166666,191582.62063583333,78.74667329555834,146283.21641583333,6018.04649025,6,5
