,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
90,"(4, 18)",46.61408039525,58723.7262525,30.55895156573333,23240.97955808333,28.025690591491664,27768.18397255,7685.696010858333,4,18
91,"(4, 19)",54.79181286998333,61792.03288383333,38.864045302025005,24344.021510833336,28.7205228762,29294.712760358336,8125.11563495,4,19
92,"(4, 20)",65.50110024583333,65776.72868191666,47.74016467525,25515.63698475,37.491967363358334,31103.627893250003,9118.494584516668,4,20
93,"(4, 21)",98.119780071,72188.30156800001,78.52106966858334,27599.75748141667,40.00992129030833,34937.69410541667,9609.271480208332,4,21
94,"(4, 22)",88.07694034308334,78047.08954166666,66.11185526691666,28877.98727508333,31.557803981108336,38621.62391475,10516.145289258331,4,22
95,"(4, 23)",65.9670813865,80350.52302066666,42.02990829316666,26246.341972583334,32.583790375916664,42368.1436245,11705.13992895,4,23
96,"(5, 0)",42.35434359814516,38228.43502580645,39.77197150943548,15458.899418790324,23.991314084330643,17420.40029362903,5324.449338362903,5,0
97,"(5, 1)",46.46611021064516,37320.38241500001,37.65137247983871,13723.360947016128,15.03298498846774,18058.59454318548,5523.271137612903,5,1
98,"(5, 2)",46.15765618112904,38300.37291475807,40.002386505806456,13412.28703335484,13.522189740725809,19234.1763718629,5642.448274943548,5,2
99,"(5, 3)",38.79195707419355,41646.24817145161,34.337692409112904,13434.93409417742,10.18756704810484,21979.56087732258,6221.864577169355,5,3
100,"(5, 4)",39.42660553524193,46907.980049516125,34.46656859370968,14439.490754830646,12.791399766693548,25821.140072532256,6634.317974758064,5,4
101,"(5, 5)",42.2679306882258,55585.58164185484,36.63403169201613,15892.425234112903,15.228129376451612,32053.834304532254,7625.368754766129,5,5
102,"(5, 6)",67.57947379967743,64511.91850395161,61.05021058814516,17588.994281612904,19.25405534943548,37068.20493620967,9836.946950903226,5,6
103,"(5, 7)",64.99052012378226,73128.78383693549,57.45144077701613,20408.02802919355,27.03808450127419,41127.50632209678,11566.92711405645,5,7
104,"(5, 8)",10.38728959966129,71522.22820693548,4.170901960241935,22025.935739919358,20.26926397467742,38743.03649508065,10732.99446203226,5,8
105,"(5, 9)",-12.793116577540324,62405.02983241935,-18.298465484540323,21382.421804596772,23.274258613951613,32176.53033620968,8822.279121959678,5,9
106,"(5, 10)",-24.662015610774198,53524.93761403226,-29.23536711744355,20132.516131935485,28.25873838955645,25749.31663782258,7614.189442161291,5,10
107,"(5, 11)",-29.193829082387097,46888.51711596774,-33.07822061414516,18927.17428217742,24.45885943262097,21284.248266935483,6651.982261524194,5,11
108,"(5, 12)",-58.740177058645166,41139.701415,-61.64772744329839,18060.647920241936,23.854541333548383,17652.644431653225,5402.202644943549,5,12
109,"(5, 13)",-48.24644506604839,37992.67542766129,-53.34888224344355,17752.296028064517,20.243511783169357,15276.022728048389,4943.6116203790325,5,13
110,"(5, 14)",-37.15468995370161,34075.19307790323,-40.18398476573387,16948.877990564517,16.475107725645163,13011.372126241937,4097.883319685484,5,14
111,"(5, 15)",-23.68171551233871,31922.11985548387,-25.59559124845968,16497.664895403224,22.377510070322582,12018.736155814517,3382.60875492742,5,15
112,"(5, 16)",1.642417560919355,31748.28969991936,0.6287595659596782,17057.73345451613,16.40471840129032,11425.361021201612,3247.2764092741936,5,16
113,"(5, 17)",16.180960468169353,34138.71572346774,15.799048581241935,18773.842865,20.030626995645164,11911.257953153226,3434.4347546612903,5,17
114,"(5, 18)",53.067255356290325,38223.40819790323,52.61272586094355,21012.9396425,24.936705658008066,13288.581880370968,3895.2799541612894,5,18
115,"(5, 19)",90.72382691629032,40003.56335975807,90.32463109035484,21754.12219887097,20.989180798782257,14020.637717637095,4208.073514443548,5,19
116,"(5, 20)",65.42659057225806,40634.0628541129,64.86377403838709,22292.63328701613,26.52819110580645,14208.62814514516,4104.616659346774,5,20
117,"(5, 21)",59.46925021943549,41129.64489854839,58.18173915491936,22373.02078403226,32.483814644193544,14571.90172410484,4150.053826427419,5,21
118,"(5, 22)",61.85790907016128,43445.898886693554,60.45074106580645,22703.881096612902,36.031322123975805,16231.513164814516,4474.767790153225,5,22
119,"(5, 23)",49.87684493782258,40571.05639717743,48.01614196072581,19397.031464919357,27.39518156048387,16382.301403911291,4766.210494330645,5,23
120,"(6, 0)",45.98429624041667,23329.71538475,45.99076810841667,13370.595587916669,20.765728077333332,7796.229930858333,2140.7682146566667,6,0
121,"(6, 1)",40.268931111166665,19521.82453883333,40.26638741575,11137.473719608332,16.02785892075,6511.0379792250005,1859.0631008725,6,1
122,"(6, 2)",41.52081191791667,18489.25054375,41.52143316608333,10311.65159855,15.5465027675,6381.1132121,1784.9519937574998,6,2
