,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
123,"(6, 3)",4542.853685541666,1081054.7845075,2108.5353738,712803.60862,95522.56677241669,220438.9837933333,52290.350415583336,6,3
124,"(6, 4)",5113.201591708334,1185741.9460908333,2155.6379268,730372.1587166667,116075.553172,272366.62643833336,66926.96705541667,6,4
125,"(6, 5)",5140.525945241667,1391443.69381,1611.3617120866666,805432.6515783333,127846.05050033334,370178.2912641667,87949.3070455,6,5
126,"(6, 6)",3792.2834339175,1670417.0989916667,190.38559753626663,951641.139175,117019.56591491666,495826.99528,105919.40433191668,6,6
127,"(6, 7)",1554.6887142588334,1854863.97275,-1786.723080331583,1091478.7401125,101039.44226866668,552509.7034475,109839.898812,6,7
128,"(6, 8)",-1468.7423957391666,1946139.0326916664,-4418.434968859167,1187255.9160166667,89297.264526,563152.10892,106413.92681791664,6,8
129,"(6, 9)",-3655.94906090075,2027841.9938416667,-6585.598331866667,1259392.2431583332,84825.10041633334,578399.9786858334,105231.88582516668,6,9
130,"(6, 10)",-5235.4335304175,2102272.065066667,-7984.946093666667,1315944.2918833334,79506.38340133334,601947.07782,104919.88839025,6,10
131,"(6, 11)",-6038.5993335973335,2137563.328225,-8633.161081625,1361832.1279999998,73574.61970575,599212.8211216667,102999.76519858332,6,11
132,"(6, 12)",-6345.2226116385,2124229.628641667,-8640.818474491667,1390432.8430166666,66468.49601666667,569874.93178,97497.15535166668,6,12
133,"(6, 13)",-5739.571311646583,2064163.2302833332,-7849.40115285,1401105.1870416666,60786.139264,514256.88527,88054.69092541667,6,13
134,"(6, 14)",-4221.8849298545,2067441.567258333,-6234.300534399166,1447538.9822999998,59600.5803485,476601.1066083333,83717.336698,6,14
135,"(6, 15)",-1777.36442522225,2181356.3961,-3873.2184787137503,1550034.6441583333,62173.88964425,480541.74413,88583.74864658334,6,15
136,"(6, 16)",1429.2558162506668,2388671.0009416663,-981.7686172899168,1687598.6287916668,69040.025359,531865.5852033333,100166.30892191669,6,16
137,"(6, 17)",4300.85572355,2583912.127908333,1809.2856551944667,1794720.5930416666,75442.49150533332,600440.8671116666,113299.47053033332,6,17
